CustomerID,Recency,Frequency,Monetary,Cluster,DistanceToCentroid
13705,8,3,711.86,0,0.9286273008817156
13706,303,1,330.79,1,0.7108902659364413
13707,268,2,806.41,1,1.131729949571424
13708,272,1,283.33,1,0.6117883109120404
13709,4,13,6307.65,2,0.7233106198807424
13710,32,1,180.48,1,1.1018390587677525
13711,219,2,252.06,1,0.5741616182107622
13712,247,1,228.84,1,0.5522399851443217
13715,282,5,1077.39,0,1.8207254044769827
13716,270,1,138.28,1,0.7955022162745451
13717,33,6,1445.01,0,0.8518803681667086
13718,247,2,306.55,1,0.6529559417702891
13719,16,5,1041.68,0,0.6863372803926634
13720,117,4,799.9,0,1.1049169981838993
13721,37,1,524.14,1,1.1000809604450978
13722,132,3,2375.41,0,1.3873864929495439
13723,218,1,199.85,1,0.5049183148072217
13725,50,8,1980.56,0,1.3561286732277475
13726,39,2,1079.66,0,0.5521635126866882
13727,29,2,333.48,0,0.9462969960736745
13728,37,6,1016.14,0,0.7917875993141796
13730,136,2,752.6,1,0.9312730082803146
13731,220,2,610.59,1,0.884896868598432
13732,29,1,491.86,0,1.1881639747287323
13735,25,4,2883.54,0,0.9612407545263005
13736,6,2,729.8,0,1.2113061143439159
13737,201,1,339.6,1,0.4460670439822297
13739,19,1,216.9,1,1.445797348749156
13740,241,1,350.75,1,0.5700243947443318
13741,72,3,668.43,0,0.7463436198795559
13742,17,12,3107.87,2,0.46522870133116406
13743,3,7,1341.6,2,1.3286905470177308
13744,96,2,1080.52,0,1.042764772143782
13745,163,1,300.04,1,0.2895718727083144
13747,374,1,79.6,1,1.2758308311352062
13748,96,5,948.25,0,1.061533737792013
13750,54,5,1647.26,0,0.8594506425944665
13751,289,1,296.25,1,0.6595736286779853
13752,125,6,1175.38,0,1.3658620571419644
13753,288,1,741.26,1,1.0530371686022209
13754,152,2,282.6,1,0.42390475727962434
13755,4,9,2108.06,2,0.8510900944008493
13756,3,14,5189.52,2,0.8562688752777844
13758,12,7,3190.55,2,0.640900277739256
13759,34,2,659.41,0,0.5670943231262078
13760,55,2,286.79,1,0.7532440115230996
13761,51,2,1070.65,0,0.662639738450812
13762,219,1,306.72,1,0.4714257747104754
13763,64,1,1714.96,0,1.3345052809062787
13764,71,3,1516.42,0,0.7987744325248014
13767,3,37,17220.36,2,2.185728313071893
13769,3,10,2796.51,2,0.8409999177111137
13771,65,4,2634.45,0,1.0832263457858724
13772,34,3,1122.63,0,0.21810406843776617
13774,82,1,345.0,1,0.44309063227428747
13777,1,33,25977.16,2,2.4923152933846464
13778,104,1,178.7,1,0.4004770694302043
13780,8,2,360.01,0,1.2709735807879525
13781,251,1,127.84,1,0.8007604898156718
13782,13,6,908.86,0,0.949126538975677
13784,10,11,2462.79,2,0.4213869344463735
13786,368,1,230.4,1,0.8380147234579979
13787,76,2,309.04,1,0.5730656122212497
13790,5,1,348.8,0,1.7995279107883093
13791,128,2,1516.0,0,1.295827712366604
13792,67,2,195.55,1,0.6739290858945548
13798,2,57,37153.85,2,3.074464689755862
13799,117,2,688.86,1,0.8687553890820265
13800,310,1,558.32,1,0.9255131242716089
13801,67,1,324.8,1,0.5507235091383861
13802,139,3,4599.42,0,1.763488580056731
13803,256,1,277.07,1,0.5669397433200738
13804,31,7,2588.39,2,1.0817404729310722
13805,53,2,924.6,0,0.6711221872641199
13806,64,1,256.38,1,0.557894816979294
13807,368,1,112.6,1,1.0747460365048174
13808,6,5,1747.66,2,1.2748241323753644
13819,302,3,1140.35,1,1.5758443818343564
13821,145,2,385.64,1,0.5104258132885847
13822,6,2,632.0,0,1.2343351649101302
13823,19,2,957.66,0,0.5641398056187682
13824,33,5,1698.94,0,0.7371464288528978
13826,177,1,189.5,1,0.41410653075241577
13827,58,3,409.8,0,0.8436264858587905
13828,23,1,209.49,1,1.3122731374751289
13831,17,6,2198.45,2,1.012969185983819
13832,20,1,52.2,1,1.9051622560719996
13833,160,1,383.85,1,0.39768367627436607
13835,26,4,834.57,0,0.2865256297672838
13837,212,2,266.59,1,0.5554766402331821
13838,6,4,674.82,0,1.1554190488159055
13841,253,1,85.0,1,1.0633383797213487
13842,59,9,3385.62,2,1.3403550345698827
13844,12,1,361.62,0,1.4517596523350784
13845,65,1,312.98,1,0.5631242814926861
13846,25,3,865.06,0,0.11970509449267377
13848,93,3,1255.0,0,0.9280736141557546
13849,52,2,1537.95,0,0.7796554896843233
13850,130,1,1595.48,1,1.4573858208066626
13851,96,3,2651.46,0,1.2516395303959051
13853,58,1,1090.14,0,1.2099576638972487
13854,9,25,8109.52,2,1.2623295077795904
13856,169,3,388.5,1,0.903006875263317
13858,58,1,216.17,1,0.6475119097732169
13859,327,1,201.16,1,0.774892959813723
13860,2,5,1245.9,2,1.714664319222141
13862,19,8,2209.36,2,0.8042829000046205
13863,248,1,305.78,1,0.5555424183540502
13865,59,4,501.56,0,0.7809827118900269
13866,75,1,145.67,1,0.653436199032361
13867,32,3,1005.09,0,0.12963808592639794
13868,8,2,3192.54,0,1.4313329940733819
13869,124,4,3083.65,0,1.4999186426765898
13870,3,8,2770.94,2,0.9331156907377495
13871,23,13,6403.25,2,0.7331948178573265
13873,120,3,389.6,1,0.8792537600714105
13874,359,1,540.45,1,0.994943655806991
13875,54,5,1786.79,0,0.8967405544202905
13876,64,1,122.7,1,0.8287059040816736
13877,87,1,117.24,1,0.7378906184393276
13878,55,1,1271.57,0,1.213221248563443
13880,22,13,3219.77,2,0.6490636248236847
13881,4,20,17159.52,2,1.5298169069010141
13882,3,5,1191.13,2,1.620047350531418
13883,11,5,2674.48,2,1.0746158749341168
13884,8,5,787.6,0,1.0579742172669317
13885,190,2,506.8,1,0.723951051538731
13886,72,1,243.56,1,0.4797066596603888
13887,205,1,349.55,1,0.4684623086898366
13888,120,2,595.67,1,0.7659408826783463
13889,93,1,416.9,1,0.4793293972107054
13890,2,10,1883.81,2,1.1822716253458116
13892,27,4,632.97,0,0.40424060870875256
13893,298,1,821.1,1,1.1334427587567641
13894,24,3,564.62,0,0.41468226289692495
13895,29,4,2593.07,0,0.8754248471639481
13897,51,1,311.16,1,0.7315995444167296
13898,326,1,155.93,1,0.8529308593969012
13899,17,2,388.52,0,0.9218269896989905
13900,184,3,740.95,1,1.1986120052838865
13901,73,5,2867.2,0,1.2747076634110264
13904,38,2,332.64,0,0.9727573922616602
13908,80,4,2319.55,0,1.109063962394594
13911,58,9,2580.91,2,1.3722199132800137
13914,12,2,626.45,0,0.8449544487005628
13917,50,2,272.04,1,0.8122270110192291
13918,50,2,1212.84,0,0.6787976381469677
13922,352,1,172.25,1,0.8682258030523765
13923,54,1,351.13,1,0.7158739790032689
13924,2,6,1838.85,2,1.422993295249405
13925,93,4,678.25,0,0.963034221752134
13926,24,1,223.85,1,1.2751096219666056
13927,75,1,348.99,1,0.5000258757672013
13928,11,4,464.57,0,0.9165314676902195
13929,170,2,842.65,1,1.036090574349341
13930,58,2,337.34,1,0.7431651441977338
13931,96,2,1237.53,0,1.0618197012427117
13932,295,1,307.4,1,0.6790660712729446
13933,110,2,608.79,1,0.787551365082956
13934,264,1,922.1,1,1.1628257386222376
13936,180,1,376.58,1,0.43375804337768564
13937,170,1,158.85,1,0.5020644804007804
13938,36,1,71.66,1,1.425009877861585
13939,24,3,568.55,0,0.40942164989143737
13940,18,4,839.14,0,0.4330479562429561
13941,22,5,5112.96,2,1.1731506486787713
13946,80,3,561.57,0,0.8751251059399711
13947,66,1,90.6,1,1.0088954536117296
13948,361,1,102.0,1,1.1159152990003893
13949,3,6,2427.32,2,1.1810738476154614
13950,12,4,745.06,0,0.698415343780774
13951,177,3,674.45,1,1.140944880158082
13952,218,2,3251.07,0,1.9054628651263343
13953,8,7,3515.68,2,0.6225681852739198
13954,2,2,439.92,0,1.9040305924379857
13955,155,2,322.96,1,0.45488621137688073
13956,6,5,1019.27,0,1.2227599872570138
13959,80,3,594.04,0,0.8556306449172345
13960,22,2,230.22,0,1.2253812462190115
13962,22,2,169.55,1,1.420782305229087
13963,309,4,664.54,1,1.5234778317530846
13967,146,1,80.7,1,0.9725167595516186
13969,8,18,9024.17,2,0.9340536610082836
13971,19,8,2758.26,2,0.7051358919289312
13972,71,2,190.25,1,0.6515758615049778
13973,288,1,264.7,1,0.6506176527753004
13974,50,1,413.59,1,0.8173571690163745
13975,32,6,2461.24,0,1.1023300007213417
13976,207,1,357.98,1,0.48353231109238215
13978,15,2,196.79,0,1.405971599414676
13979,74,1,869.87,1,1.059889044320647
13980,61,1,200.14,1,0.6317397301219952
13982,40,4,1871.81,0,0.6812582904428844
13983,30,12,2603.43,2,0.8915735436562682
13984,27,5,920.51,0,0.5371446120059249
13985,5,15,7060.13,2,0.7576790870608431
13986,18,1,320.46,0,1.4089865328823994
13988,20,6,4147.96,2,0.9314258509651656
13989,66,2,1266.08,0,0.8354479496562163
13990,214,1,311.3,1,0.45941294206987743
13991,13,6,851.88,0,0.9510780804556769
13992,31,1,76.8,1,1.4639940564629434
13993,43,9,3466.36,2,1.1081091909853493
13994,4,6,2274.14,2,1.099892166532136
13995,16,5,1393.69,0,0.7566867633728933
13999,11,12,3901.81,2,0.15171552956073364
14000,212,1,635.66,1,0.8273782661659084
14001,46,3,2043.08,0,0.7385974568297256
14002,135,2,529.73,1,0.6873091244116017
14004,44,7,4582.64,2,1.2362755740821938
14005,10,5,2874.72,2,1.054396733454525
14006,116,3,962.19,0,1.0616761660551728
14009,199,2,695.61,1,0.9365850715308542
14012,278,1,328.8,1,0.6491513202619784
14013,111,3,473.02,1,0.9504226764756957
14014,78,1,505.18,1,0.6691171923446365
14015,53,1,917.34,0,1.1736207357074908
14019,47,3,1421.61,0,0.5181085717357365
14020,17,2,642.8,0,0.6735994545185484
14021,156,3,631.9,1,1.0895338472928682
14022,226,1,440.0,1,0.6290134352957596
14023,8,2,584.07,0,1.0868331329017125
14024,122,2,327.7,1,0.4358071475142605
14027,61,1,104.82,1,0.9463479438565263
14029,64,2,467.66,1,0.8005804504028486
14030,19,8,2358.84,2,0.772074638971133
14031,8,19,17286.86,2,1.3803101856233828
14032,3,11,2975.59,2,0.814274922660397
14034,23,3,648.89,0,0.32471916641067844
14035,29,5,1428.02,0,0.6423188148332034
14036,285,1,626.65,1,0.9454336809835837
14037,177,2,147.2,1,0.6633621735738441
14038,79,3,1560.38,0,0.880031601008032
14039,34,1,152.2,1,1.1063657950578485
14040,41,12,3560.32,2,1.0459003319726838
14041,267,1,141.41,1,0.7777999513626753
14044,27,4,646.42,0,0.39186224483715615
14045,110,4,1659.75,0,1.1557172108573668
14046,285,1,151.59,1,0.7816463336201936
14047,9,5,1308.61,0,1.0221577414379683
14048,306,1,409.93,1,0.7790995067401162
14049,17,4,5578.72,2,1.3560155021806286
14050,32,2,746.36,0,0.5177745361190146
14051,1,23,15610.39,2,1.9660115159992475
14052,20,1,225.36,1,1.4059414159281787
14053,125,2,260.25,1,0.3991326879432396
14054,66,1,92.46,1,0.9952313932506787
14055,107,1,725.64,1,0.8448858290337279
14056,2,23,8152.71,2,1.5221044063224798
14057,24,17,6211.66,2,0.9311031785338778
14059,267,1,183.6,1,0.6632029892298397
14060,5,19,6140.42,2,0.9373572510250391
14062,10,12,10464.85,2,0.7522670123536335
14064,30,5,1334.34,0,0.6152368559391181
14066,267,1,152.55,1,0.7403158775697871
14067,64,2,374.7,1,0.7138685416338529
14068,321,1,265.85,1,0.7299496989258534
14071,4,8,1422.75,2,1.128959370256882
14073,33,1,151.04,1,1.1287754549887397
14075,5,3,942.26,0,1.2154835181425327
14076,130,1,118.67,1,0.6695242057010365
14077,41,5,499.42,0,0.7769888960633125
14078,102,6,1049.37,0,1.2318447177866196
14079,125,1,375.1,1,0.34331890392587167
14080,33,1,45.6,1,1.740641137189167
14081,303,2,921.62,1,1.2645654322963027
14082,365,1,182.25,1,0.8766581724034819
14083,5,9,1002.9,2,1.2593735403748023
14085,3,18,4421.29,2,1.0273472349641624
14087,3,1,191.47,0,2.2510181011407173
14088,11,13,50491.81,2,2.0225469522928816
14089,57,1,158.75,1,0.7585142071044217
14090,325,1,76.32,1,1.2364014674341304
14092,8,14,4076.91,2,0.36480901046942743
14093,13,1,433.86,0,1.3574017876927342
14096,5,17,53258.43,2,2.185545835881491
14098,37,1,147.35,1,1.0612323918985436
14099,17,11,3104.17,2,0.44918355041762487
14100,138,1,191.95,1,0.3279579797585481
14101,74,6,5976.79,2,1.6962031466305472
14102,6,5,1105.88,0,1.2289218215174604
14104,155,2,216.21,1,0.4546266778095117
14105,240,1,1266.23,1,1.3613758031967123
14107,52,7,2703.23,0,1.369165001141411
14108,31,2,597.91,0,0.5965707089665536
14109,73,1,144.2,1,0.6720019234949315
14110,4,12,5683.15,2,0.6598729524809408
14111,15,4,692.85,0,0.5817776543604353
14112,23,7,2915.15,2,0.890219452065254
14113,4,4,1840.42,0,1.488130714139286
14114,274,2,386.53,1,0.7688550986973302
14116,20,5,1382.74,0,0.6780183326355895
14117,144,1,90.0,1,0.8871550204341853
14121,4,4,2780.15,2,1.4486852263318801
14124,85,1,419.58,1,0.5203451663573357
14125,11,3,2720.63,0,1.1092222907963143
14126,8,3,706.13,0,0.9300881590239901
14127,123,3,709.71,0,1.1249229125806814
14128,61,2,637.5,0,0.8044846677962401
14129,2,5,1123.86,2,1.7628146192900391
14130,320,1,480.91,1,0.8720138606013874
14132,3,11,3586.03,2,0.7776658966428127
14133,130,3,605.64,1,1.0570065679139382
14135,2,15,4690.31,2,1.0815659852545827
14138,2,2,965.88,0,1.8099797402208493
14139,47,1,415.82,1,0.859637314673263
14140,4,2,935.05,0,1.4365232815296405
14141,3,4,915.13,0,1.547660007306676
14142,374,1,311.81,1,0.8532528988265162
14143,134,1,115.8,1,0.689086012743768
14145,47,4,3742.2,0,1.2194412513971562
14146,9,5,4191.0,2,1.0139482192601763
14147,79,2,483.4,1,0.724880016846366
14148,234,1,157.2,1,0.6515603177592675
14149,221,1,446.62,1,0.6253443806296195
14150,36,2,658.64,0,0.5791881395004411
14152,76,2,621.29,1,0.8851259204678621
14154,240,2,1345.62,1,1.4488209170213233
14155,267,1,118.75,1,0.873950062858893
14157,20,2,424.89,0,0.8254875927294021
14158,41,1,507.66,1,1.0225781213030012
14159,20,11,4627.98,2,0.5079630619407883
14161,216,3,1097.62,1,1.4635561094303633
14162,174,2,289.36,1,0.4691846606953583
14163,88,4,2445.91,0,1.1885324717746777
14164,71,2,1631.77,0,0.9576219314044067
14165,276,1,120.44,1,0.8823721972907033
14167,40,4,562.59,0,0.5421992765676497
14171,99,1,363.79,1,0.3758644985004696
14173,11,4,450.84,0,0.9311422566215788
14174,34,1,134.46,1,1.1494324095219546
14175,60,3,3222.3,0,1.1548764224922423
14176,298,4,576.9,1,1.4591905159841638
14177,87,4,549.46,0,0.9753500627490902
14178,9,7,1580.26,2,0.9784222483036709
14179,41,2,701.57,0,0.595672748450794
14180,11,25,4748.52,2,1.1476725173193998
14184,67,1,452.89,1,0.680296410470719
14185,332,1,197.65,1,0.7896486741142629
14188,31,6,2054.36,0,1.001323386351088
14189,3,15,4654.08,2,0.8841745815175291
14191,2,13,4684.76,2,1.0199559840569445
14193,68,2,853.39,0,0.8152772717996752
14194,5,21,11349.52,2,1.289651825732093
14195,202,2,1012.0,1,1.2015629990294399
14196,107,1,335.52,1,0.30503023064327456
14198,19,4,701.4,0,0.4527901629740483
14199,219,1,185.4,1,0.5368775412316136
14201,61,7,747.44,0,1.1290701295474084
14204,3,1,150.61,0,2.3637365679411992
14205,17,2,466.7,0,0.8171811641365432
14206,240,1,328.16,1,0.5481271065914077
14208,95,1,151.74,1,0.5340448469111156
14209,11,6,2073.43,2,0.9671610136633304
14210,106,6,1905.84,0,1.3805778999377585
14211,54,9,2241.1,2,1.3590814297810798
14212,90,1,1070.48,1,1.170505451501074
14214,31,5,1004.38,0,0.54480663282884
14215,12,6,1789.72,2,1.0461443808042912
14216,4,4,1839.3,0,1.4879474733085924
14217,2,17,2004.98,2,1.29707665415197
14218,43,1,169.48,1,0.9152023478819963
14219,5,1,89.94,0,2.469746158108748
14220,248,2,632.4,1,0.951751350151728
14221,43,9,3432.8,2,1.109170361433158
14222,178,1,683.17,1,0.8271940526516771
14223,93,3,991.13,0,0.8958673901062102
14224,111,4,1009.73,0,1.0631613137884062
14226,29,5,2214.79,0,0.8868280769167437
14227,27,10,3350.96,2,0.7513953253629573
14229,52,3,1547.2,0,0.6194314778252544
14231,184,3,925.71,1,1.3284275109198795
14232,43,5,2048.07,0,0.8932610790523512
14233,50,4,1462.72,0,0.6250890763375506
14234,23,4,754.12,0,0.34770876878709917
14235,76,5,3144.86,0,1.3454695275478958
14236,81,2,490.86,1,0.7239941168824946
14237,374,1,161.0,1,0.9313471534521702
14238,327,1,146.85,1,0.8795363619725611
14239,44,11,2380.85,2,1.1730342713002613
14240,31,2,890.34,0,0.48669224012222984
14241,184,1,213.7,1,0.3810084138526875
14242,235,2,280.55,1,0.6145624371561571
14243,9,10,2588.77,2,0.4058746182162394
14245,220,2,1693.45,1,1.599043317315544
14246,111,3,1474.06,0,1.0953440471343585
14247,279,1,136.77,1,0.8192450525301067
14248,319,1,302.58,1,0.7334659256130529
14250,8,3,1904.05,0,1.0779097573055632
14251,2,5,2879.7,2,1.445087173223763
14256,261,2,969.06,1,1.2428309501458534
14257,65,5,3099.72,0,1.2755179198966708
14258,10,9,12669.98,2,0.9334262155513022
14259,142,1,120.0,1,0.6659114069817073
14261,51,2,1163.45,0,0.6781252394041096
14262,9,8,2618.23,2,0.562615266352694
14264,155,2,333.97,1,0.46508864876197387
14267,163,3,1516.24,0,1.3789748184996722
14270,332,1,492.65,1,0.905283522031127
14271,226,1,112.32,1,0.8340930083701733
14272,74,2,437.96,1,0.7022751971546501
14273,52,4,559.97,0,0.6606837294758876
14276,99,3,1119.74,0,0.9542886672497716
14280,197,1,134.04,1,0.6652567520161712
14282,4,15,3701.44,2,0.7409856723209263
14284,31,2,595.25,0,0.5986543307205622
14285,22,4,1910.01,0,0.6718189863446157
14286,24,3,4628.75,0,1.3060302486225968
14287,9,3,176.63,0,1.559696979951002
14288,214,1,426.6,1,0.5843705128010798
14289,9,6,911.26,0,1.1217512452678244
14290,12,5,2314.65,0,1.1066021752627682
14291,2,11,3883.25,2,0.9901793280483773
14292,8,9,4871.93,2,0.32661416340885424
14293,4,4,1046.56,0,1.3836780312964418
14295,41,1,166.2,1,0.9532131912021239
14297,18,4,1305.33,0,0.511088178535065
14298,9,44,51527.3,2,2.808412841284535
14299,9,9,3965.62,2,0.2731473333789293
14300,19,1,43.2,1,2.0351853807632003
14301,118,1,640.14,1,0.7392097688971592
14304,223,1,383.45,1,0.5556427040046963
14305,72,3,1858.96,0,0.9005729299942254
14306,52,2,2093.32,0,0.9349084380992331
14307,89,6,2995.72,0,1.489663966172844
14309,9,9,2352.53,2,0.5320095237414806
14311,243,1,310.26,1,0.5440792372528097
14312,47,6,1611.59,0,0.962644675787925
14314,107,1,120.0,1,0.6741271674064162
14315,45,6,2481.13,0,1.155929589710964
14317,65,1,508.58,1,0.7581217420696871
14320,207,2,477.79,1,0.7216124572700509
14321,11,5,1530.75,0,0.9601599124922594
14323,115,2,605.06,1,0.7792487081336195
14326,243,1,183.85,1,0.6029772202362923
14327,164,1,311.65,1,0.3045539454973918
14329,18,7,4975.24,2,0.740295742346755
14331,125,2,462.66,1,0.6010265446497057
14332,23,3,840.21,0,0.17936653309065145
14333,68,1,415.2,1,0.6297671274833814
14334,17,8,2552.21,2,0.6885725408233733
14336,17,4,1614.91,0,0.6448838668803764
14338,162,2,588.22,1,0.7775450317792622
14339,243,1,309.52,1,0.5436285877811283
14340,219,1,134.7,1,0.7058200907037655
14341,46,8,2166.98,2,1.302458044028899
14342,22,4,668.56,0,0.4149119864255783
14344,128,8,889.93,0,1.6019855041360287
14345,39,1,108.98,1,1.1564475352931334
14346,121,2,1021.58,1,1.157266034300867
14348,261,1,409.57,1,0.6778757466490988
14349,11,1,133.5,1,1.9051060251245853
14350,275,1,282.93,1,0.6195770028053031
14351,165,1,51.0,1,1.339358940550363
14352,158,4,1078.96,0,1.3279054466475886
14353,216,1,90.6,1,0.9644759580320809
14354,6,2,163.62,0,1.8303877759466904
14355,366,1,174.4,1,0.8910939632827317
14356,80,2,701.23,0,0.9404497998157051
14357,44,1,225.12,1,0.8365843682282961
14359,20,3,912.18,0,0.26197182669336716
14360,32,4,2118.03,0,0.7277978515686286
14362,23,1,151.5,1,1.3731419572007963
14364,109,8,3717.35,2,1.8186034507697884
14367,9,16,9227.82,2,0.8260841832913363
14368,320,1,155.0,1,0.8434968920949301
14371,296,1,100.5,1,1.0228334631712936
14373,359,1,76.55,1,1.2798077945320825
14375,186,1,235.56,1,0.3597632806026032
14377,192,2,617.05,1,0.8480464907476497
14379,45,2,348.1,1,0.9088715579949513
14381,53,1,202.68,1,0.7237663038655515
14382,27,1,615.49,0,1.1242915325197997
14383,39,3,1247.69,0,0.34663538268661115
14385,10,3,202.11,0,1.4297300538536641
14386,297,1,142.4,1,0.8350959937485154
14387,33,3,1727.6,0,0.522511856209701
14388,11,8,3212.84,2,0.47102596860764606
14389,66,2,1043.46,0,0.8014507311862428
14390,11,9,4642.57,2,0.2858071973385263
14393,219,1,67.95,1,1.175412612906401
14395,3,9,3479.91,2,0.8244402436987346
14396,66,2,487.99,1,0.8060609838395686
14397,3,19,2612.96,2,1.1405048236567836
14400,150,1,574.7,1,0.6653644910911439
14401,5,13,4051.48,2,0.5139121723630015
14403,131,4,1475.81,0,1.242131967268663
14404,34,6,1449.32,0,0.856141023238369
14406,120,1,156.75,1,0.4638487763569631
14407,108,5,2142.73,0,1.3265492317002738
14408,11,7,2599.03,2,0.7039946001452023
14409,72,6,2059.45,0,1.2200280530655487
14410,93,9,1099.27,0,1.5713404552118477
14411,311,1,1063.0,1,1.3223279655551454
14412,43,2,770.03,0,0.5905465698888005
14413,363,1,121.05,1,1.0310055779970078
14414,92,7,1496.98,0,1.3610112400108023
14415,2,13,5855.57,2,1.0520674149635363
14416,23,2,490.22,0,0.7145036790318005
14418,4,3,1937.25,0,1.481091875385397
14419,11,6,1051.79,0,1.0294103414652045
14420,100,1,387.52,1,0.40865027175223373
14421,58,2,813.11,0,0.7267645618769892
14422,1,6,4263.64,2,1.518081787780813
14423,219,1,265.2,1,0.45596878522582984
14424,18,1,322.08,0,1.4065611139576006
14426,24,10,4481.67,2,0.6484826165088541
14427,51,2,363.34,1,0.8388671395443216
14428,8,5,1224.06,0,1.0754019448643424
14431,303,1,470.36,1,0.8288509407809888
14432,10,6,2248.5,2,0.9281718212645388
14434,22,6,1372.8,0,0.8479312664687134
14436,99,1,89.06,1,0.9109230126183503
14437,366,1,63.0,1,1.4109232997610908
14438,307,1,131.9,1,0.891494355023697
14440,9,5,2357.68,2,1.1119057160314683
14441,1,4,1712.89,2,1.957682006587604
14443,54,4,1420.2,0,0.6526523271912642
14446,1,4,1005.55,0,2.073371974192097
14447,19,5,1163.23,0,0.6390871523186991
14448,10,2,375.35,0,1.145479192295494
14449,19,4,885.8,0,0.3981254284783152
14450,181,3,483.25,1,0.9897108631891278
14451,61,2,643.9,0,0.8015826400465146
14452,11,2,259.05,0,1.3164446352174421
14453,191,1,119.93,1,0.7292225616172476
14456,6,9,3014.32,2,0.5013383006233905
14457,311,1,113.64,1,0.9768804583071117
14459,156,1,1837.92,1,1.577528376329481
14460,111,3,434.34,1,0.9186959325011336
14461,149,3,2102.67,0,1.416507568219284
14462,67,11,1975.57,2,1.5224461078819531
14463,99,3,529.62,1,1.0109893446828153
14465,247,3,1038.44,1,1.4610019580058313
14466,30,7,2272.4,2,1.1052386311197653
14467,18,4,596.26,0,0.5507658814232519
14470,12,2,461.19,0,0.9623593789132656
14472,104,8,1852.67,0,1.5968168918743917
14473,75,2,234.34,1,0.5742119586617793
14474,47,1,547.66,1,0.9740150704527921
14475,72,3,925.85,0,0.7009172373763771
14476,258,1,193.0,1,0.6240481036528059
14477,20,4,1309.6,0,0.46663026701580873
14479,254,2,316.25,1,0.6744086947618766
14480,12,1,279.05,0,1.5691950735629876
14481,165,2,636.51,1,0.8338181970607252
14482,19,6,2022.81,0,1.0333210001655448
14483,282,1,137.1,1,0.8239713966660264
14484,51,1,321.92,1,0.7369793114188653
14485,39,1,162.8,1,0.9932043841032713
14487,27,6,1165.48,0,0.786400526771999
14488,68,1,1064.28,1,1.2314061114689123
14489,208,1,463.38,1,0.6167042907239625
14491,176,2,340.93,1,0.5107128319194598
14493,8,5,2383.24,2,1.116170502119052
14494,26,1,139.56,1,1.313312351362319
14495,51,2,123.8,1,1.0028715353714241
14496,312,2,538.81,1,0.974738363199375
14497,310,1,475.37,1,0.8474685413578791
14498,43,5,1957.32,0,0.8673864228322093
14499,27,3,808.44,0,0.12437090213293173
14500,89,3,356.85,1,0.897957564975014
14501,184,2,251.21,1,0.48818675712898907
14502,20,11,2426.79,2,0.6620121735994847
14503,4,6,3543.26,2,0.9953703428917197
14504,48,4,673.26,0,0.5381301167697243
14505,18,8,5859.43,2,0.6552419852927157
14506,18,5,1960.65,0,0.8760000111362856
14507,24,6,1367.88,0,0.8351853616648954
14508,23,2,268.05,0,1.111055909254437
14511,12,5,1314.81,0,0.8699472663860296
14512,188,2,275.28,1,0.49719268898266084
14513,101,3,455.59,1,0.9466957732788004
14514,62,3,990.2,0,0.5915990236879183
14515,18,6,2076.89,2,1.0528335237316684
14517,34,2,330.45,0,0.9620718570527445
14518,65,1,174.37,1,0.6396729667249867
14520,2,2,270.6,0,2.0588627487429347
14522,25,4,974.54,0,0.2874151629339613
14523,109,1,241.09,1,0.2410342468151471
14524,32,9,1843.83,2,1.1013467041829788
14525,20,9,4215.9,2,0.5651171934359759
14527,3,55,8506.13,2,2.4614432702041302
14528,38,1,364.22,1,0.9683491456340027
14529,61,3,578.61,0,0.6862403251724181
14530,26,6,2862.11,2,1.089682067005813
14532,237,4,932.85,1,1.6021351988543395
14533,25,7,1949.72,2,1.076796547150355
14534,3,18,4395.65,2,1.0271338927923486
14535,61,3,2854.84,0,1.077548098409086
14536,260,1,170.95,1,0.6737805693708053
14537,58,1,355.56,1,0.6710161214815563
14538,65,2,388.25,1,0.7171781524173201
14539,16,2,537.48,0,0.7691949062698641
14540,10,3,952.66,0,0.7528584533719501
14541,59,8,1453.35,0,1.3096477993023
14542,186,1,103.25,1,0.8275168877234753
14543,29,16,3560.08,2,0.9387018281757055
14544,25,2,2004.3,0,0.7949529913522909
14546,6,5,2573.93,2,1.1349510850718723
14547,4,8,3974.75,2,0.7294600860764959
14548,151,2,652.8,1,0.8381104661972089
14549,312,1,289.24,1,0.712780757203685
14550,11,2,757.37,0,0.8503500667041599
14551,19,2,186.23,0,1.3995861540015204
14552,152,1,164.22,1,0.4485103059073157
14553,20,5,859.27,0,0.5961441016879587
14554,11,4,2279.49,0,1.0349806798214725
14555,58,2,312.54,1,0.7294056965958767
14557,86,1,788.38,1,0.9474785522812831
14560,8,22,2237.77,2,1.0921180678995288
14561,76,3,1080.76,0,0.7528190964825543
14562,4,18,5006.77,2,0.9175947256439478
14565,96,4,2949.12,0,1.3371889010859193
14567,57,2,1530.36,0,0.8197030977507441
14569,2,1,227.39,0,2.3364669382196555
14570,281,2,217.21,1,0.7384357725056105
14572,4,7,2804.54,2,0.8972657048768647
14573,180,9,1639.82,0,1.9520268634109983
14576,373,1,35.4,1,1.8050085170464676
14577,13,4,859.71,0,0.628267067174539
14578,4,1,168.63,0,2.200416573156656
14581,17,1,138.6,1,1.6024207877599337
14582,41,1,114.11,1,1.1052130934865936
14583,6,5,986.96,0,1.2212869196059721
14584,170,4,1033.06,0,1.3794285331740321
14585,51,1,157.05,1,0.831371216546402
